,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.isActive,away.venue.id,season,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,away.color,away.alternateColor,away.logo,status.type.altDetail
0,230614016,s:40~l:59~e:230614016~c:230614016,2003-06-14T22:00Z,0,True,False,False,False,[],2003-06-14T22:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,1911,2003,,,,,,,,,,,,,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,
0,230614002,s:40~l:59~e:230614002~c:230614002,2003-06-14T23:00Z,0,True,False,False,False,[],2003-06-14T23:00Z,1,STD,146.0,2:26,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,,,True,3417,,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,2160,2003,,,,,,,,,,,,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,
0,230614017,s:40~l:59~e:230614017~c:230614017,2003-06-15T00:30Z,0,True,False,False,False,[],2003-06-15T00:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,,2003,,,,,,,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,
0,230614011,s:40~l:59~e:230614011~c:230614011,2003-06-15T02:00Z,0,True,False,False,False,[],2003-06-15T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,,2003,,,,,,,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,
0,230614013,s:40~l:59~e:230614013~c:230614013,2003-06-15T02:00Z,0,True,False,False,False,[],2003-06-15T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,,2003,,,,,,,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
0,230614014,s:40~l:59~e:230614014~c:230614014,2003-06-15T02:00Z,0,True,False,False,False,[],2003-06-15T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029,2003,,,,,,,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
0,230617011,s:40~l:59~e:230617011~c:230617011,2003-06-17T19:00Z,0,True,False,False,False,[],2003-06-17T19:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184,2003,,,,,,,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
0,230617003,s:40~l:59~e:230617003~c:230617003,2003-06-17T23:30Z,0,True,False,False,False,[],2003-06-17T23:30Z,1,STD,0.0,0.0,3,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,False,1911,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,1841,2003,,,,,,,playoff,Playoff Series,TUL Wins series 2-1,True,3.0,"[{'id': '3', 'uid': 's:40~l:59~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/3?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/6?lang=en&region=us'}]",532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,
0,230617009,s:40~l:59~e:230617009~c:230617009,2003-06-17T23:30Z,0,True,False,False,False,[],2003-06-17T23:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,,2003,,,,,,,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,
0,230617005,s:40~l:59~e:230617005~c:230617005,2003-06-18T00:00Z,0,True,False,False,False,[],2003-06-18T00:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,,2003,,,,,,,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,
0,230617008,s:40~l:59~e:230617008~c:230617008,2003-06-18T00:00Z,0,True,False,False,False,[],2003-06-18T00:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,,2003,,,,,,,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,
0,230618016,s:40~l:59~e:230618016~c:230618016,2003-06-18T23:00Z,0,True,False,False,False,[],2003-06-18T23:00Z,1,STD,3.0,3.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,,2003,,,,,,,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,
0,230618018,s:40~l:59~e:230618018~c:230618018,2003-06-18T23:00Z,0,True,False,False,False,[],2003-06-18T23:00Z,1,STD,27.0,27.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,True,3417,2003,,,,,,,,,,,,,,,,
0,230619006,s:40~l:59~e:230619006~c:230619006,2003-06-20T02:00Z,0,True,False,False,False,[],2003-06-20T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184,2003,,,,,,,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
0,230620001,s:40~l:59~e:230620001~c:230620001,2003-06-20T23:00Z,0,True,False,False,False,[],2003-06-20T23:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029,2003,,,,,,,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
0,230620002,s:40~l:59~e:230620002~c:230620002,2003-06-20T23:00Z,0,True,False,False,False,[],2003-06-20T23:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,,,True,3417,,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,1823,2003,,,,,,,,,,,,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,
0,230620003,s:40~l:59~e:230620003~c:230620003,2003-06-20T23:30Z,18765,True,False,False,False,[],2003-06-20T23:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,False,1911,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,1826,2003,,,,,,,,,,,,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,
0,230620005,s:40~l:59~e:230620005~c:230620005,2003-06-21T00:00Z,0,True,False,False,False,[],2003-06-21T00:00Z,1,STD,30.0,30.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,2160,2003,,,,,,,,,,,,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,
0,230620017,s:40~l:59~e:230620017~c:230620017,2003-06-21T00:30Z,0,True,False,False,False,[],2003-06-21T00:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,,2003,,,,,,,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,
0,230621008,s:40~l:59~e:230621008~c:230621008,2003-06-22T00:00Z,0,True,False,False,False,[],2003-06-22T00:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,,2003,,,,,,,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
0,230621004,s:40~l:59~e:230621004~c:230621004,2003-06-22T00:30Z,0,True,False,False,False,[],2003-06-22T00:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,True,3417,2003,,,,,,,,,,,,,,,,
0,230621011,s:40~l:59~e:230621011~c:230621011,2003-06-22T02:00Z,0,True,False,False,False,[],2003-06-22T02:00Z,1,STD,1175.0,19:35,2,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,1841,2003,,,,,,,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,
0,230621013,s:40~l:59~e:230621013~c:230621013,2003-06-22T02:00Z,0,True,False,False,False,[],2003-06-22T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184,2003,,,,,,,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
0,230622009,s:40~l:59~e:230622009~c:230622009,2003-06-22T20:00Z,0,True,False,False,False,[],2003-06-22T20:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,,2003,,,,,,,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,
0,230622018,s:40~l:59~e:230622018~c:230622018,2003-06-22T20:00Z,0,True,False,False,False,[],2003-06-22T20:00Z,1,STD,0.0,0.0,3,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,1911,2003,,,,,,,playoff,Playoff Series,TUL Wins series 2-0,True,3.0,"[{'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/18?lang=en&region=us'}, {'id': '3', 'uid': 's:40~l:59~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/3?lang=en&region=us'}]",11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,
0,230622014,s:40~l:59~e:230622014~c:230622014,2003-06-23T01:00Z,0,True,False,False,False,[],2003-06-23T01:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,780,2003,,,,,,,,,,,,,000000,c7cfd4,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,
0,230624016,s:40~l:59~e:230624016~c:230624016,2003-06-24T23:00Z,0,True,False,False,False,[],2003-06-24T23:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,2160,2003,,,,,,,,,,,,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,
0,230624003,s:40~l:59~e:230624003~c:230624003,2003-06-24T23:30Z,0,True,False,False,False,[],2003-06-24T23:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,False,1911,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,,2003,,,,,,,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
0,230624004,s:40~l:59~e:230624004~c:230624004,2003-06-25T00:30Z,0,True,False,False,False,[],2003-06-25T00:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,1841,2003,,,,,,,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,
0,230624013,s:40~l:59~e:230624013~c:230624013,2003-06-25T02:00Z,0,True,False,False,False,[],2003-06-25T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,780,2003,,,,,,,,,,,,,000000,c7cfd4,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,
0,230625009,s:40~l:59~e:230625009~c:230625009,2003-06-25T04:00Z,0,True,False,False,False,[],2003-06-25T04:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,1949,2003,,,,,,,,,,,,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,
0,230625001,s:40~l:59~e:230625001~c:230625001,2003-06-25T23:00Z,0,True,False,False,False,[],2003-06-25T23:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,True,3417,2003,,,,,,,,,,,,,,,,
0,230626017,s:40~l:59~e:230626017~c:230626017,2003-06-26T17:00Z,0,True,False,False,False,[],2003-06-26T17:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,1841,2003,,,,,,,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,
0,230626018,s:40~l:59~e:230626018~c:230626018,2003-06-26T23:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'AT HARTFORD CT'}]",2003-06-26T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,,2003,,,,,,,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
0,230627002,s:40~l:59~e:230627002~c:230627002,2003-06-27T23:00Z,0,True,False,False,False,[],2003-06-27T23:00Z,1,STD,19.0,19.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,,,True,3417,,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184,2003,,,,,,,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
0,230627009,s:40~l:59~e:230627009~c:230627009,2003-06-27T23:30Z,0,True,False,False,False,[],2003-06-27T23:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,1911,2003,,,,,,,,,,,,,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,
0,230627008,s:40~l:59~e:230627008~c:230627008,2003-06-28T00:00Z,0,True,False,False,False,[],2003-06-28T00:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,1949,2003,,,,,,,,,,,,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,
0,230628004,s:40~l:59~e:230628004~c:230628004,2003-06-28T20:00Z,0,True,False,False,False,[],2003-06-28T20:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,780,2003,,,,,,,,,,,,,000000,c7cfd4,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,
0,230628001,s:40~l:59~e:230628001~c:230628001,2003-06-28T22:00Z,0,True,False,False,False,[],2003-06-28T22:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,2160,2003,,,,,,,playoff,Playoff Series,CT Wins series 2-0,True,3.0,"[{'id': '1', 'uid': 's:40~l:59~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/1?lang=en&region=us'}, {'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/18?lang=en&region=us'}]",de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,
0,230628003,s:40~l:59~e:230628003~c:230628003,2003-06-28T23:30Z,0,True,False,False,False,[],2003-06-28T23:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,False,1911,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,1949,2003,,,,,,,,,,,,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,
0,230628005,s:40~l:59~e:230628005~c:230628005,2003-06-29T00:00Z,0,True,False,False,False,[],2003-06-29T00:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184,2003,,,,,,,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
0,230628006,s:40~l:59~e:230628006~c:230628006,2003-06-29T02:30Z,0,True,False,False,False,[],2003-06-29T02:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,,2003,,,,,,,playoff,Playoff Series,LOS Wins series 2-1,True,3.0,"[{'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/6?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:59~t:13', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/13?lang=en&region=us'}]",,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,
0,230629016,s:40~l:59~e:230629016~c:230629016,2003-06-29T18:00Z,0,True,False,False,False,[],2003-06-29T18:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029,2003,,,,,,,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
0,230629002,s:40~l:59~e:230629002~c:230629002,2003-06-29T23:00Z,0,True,False,False,False,[],2003-06-29T23:00Z,1,STD,17.0,17.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,,,True,3417,,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,,2003,,,,,,,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
